h11,cy_index,log10_mass_over_Mpl_median,log10_f_over_Mpl_median,log10_coupling_median,mass_eV_min,mass_eV_max,abs_coupling_min,abs_coupling_max,axion_index_count
278,7,-2.750164000904713,-7.128246204363922,-16.759702574938036,9.151592941929376e+21,2.4973730632515203e+32,2.0172354227602833e-27,5.837331621349307e-15,175
278,8,-0.9113700364690538,-8.894939379155705,-15.98850467634453,5.932255962926952e+22,1.3185560140201626e+34,4.310371431621283e-26,2.07587960998483e-12,188
278,9,-0.723003697916258,-8.953931411207545,-15.244671339689985,6.058256069335187e+22,1.319061770342286e+34,8.503843310609466e-27,8.838686865503744e-13,188
279,0,-3.383026225387512,-6.137666313696459,-16.27192123914994,7.917324601821043e+20,1.1562127737408554e+32,3.622966438847559e-28,2.5013536620337967e-15,179
279,1,-3.1979770410252812,-6.633473248969781,-22.649171565462513,7.63511944824078e+20,1.1693192592416707e+32,2.3120621934843927e-26,3.05276804212469e-14,177
279,2,-1.8829472702945729,-7.531792909184819,-17.87019835064384,3.387348123319976e+20,5.811553811097265e+32,1.4694335474212664e-27,1.8162940828872703e-14,188
279,3,-2.7778509912419747,-6.59249012550875,-15.184759859692416,9.26456241484292e+21,9.229790942669708e+32,4.350557137644777e-26,2.7335146245518678e-14,171
279,4,-1.508998235499634,-8.436633912761252,-25.80854551950501,3.643400293600063e+22,5.0713337178327366e+33,5.840710165345663e-30,2.90922257794624e-12,182
279,5,-1.5168842408362369,-8.534570807171589,-15.710404247292743,3.4282872684067645e+22,5.0712121634666574e+33,2.802756088982827e-28,1.6827030546110714e-13,182
279,6,-0.9352562506752329,-8.590402125161194,-17.577884700115845,3.071715008673708e+22,5.142797872756861e+33,1.581888033102561e-26,1.5630262672738912e-13,189
279,7,-0.9352928628526163,-8.588128810132964,-15.168176103840054,2.1066812207910223e+22,5.142428091866413e+33,1.3854333933062682e-27,7.257417014784782e-13,195
279,8,-1.630960694532283,-8.162367405844225,-28.532356507988588,1.5622738495085285e+22,2.5652345847282912e+33,2.363683449490432e-32,4.1621063367913855e-12,186
279,9,-1.8777868479190127,-8.164941968689035,-15.921394063142214,2.2029847371552217e+22,2.5660955101928615e+33,4.853905568788921e-25,1.2650490289491954e-13,187
280,0,-0.9611366357625392,-9.073050342714733,-18.8009899923612,1.474630361854371e+23,2.274823272157622e+34,2.86364383591876e-27,6.89640807538618e-12,177
280,1,-2.7938875710125406,-7.247729455768674,-16.6182916184516,5.110524150686804e+21,3.262451433807817e+32,1.1678010876660966e-27,4.208832790642337e-15,178
280,2,-1.8807308715150974,-7.524773262548553,-16.81762011400981,3.486677447978198e+21,5.8306048734770775e+32,2.6533814980923937e-28,6.133724638192025e-14,188
280,3,-1.96704400017186,-7.4218937890922625,-17.807624507889656,3.6822930044652665e+21,4.779993658382928e+32,8.009382921858191e-29,8.24499464388493e-15,188
280,4,-1.967525035971505,-7.453319058617097,-17.873353166512114,2.4220980500900757e+21,4.7799934963638245e+32,3.77430577955707e-28,8.13709005575499e-17,186
280,5,-1.9101974180113315,-7.797631261505948,-21.179138957069192,4.359000047605853e+22,2.383869476961845e+33,6.1571708680330214e-30,5.300992318399452e-19,174
280,6,-1.9099195425579063,-7.812256135821748,-26.293880551516395,2.8635557191336323e+22,2.375878269806213e+33,4.655091416410232e-30,1.3540391053595169e-12,175
280,7,-2.8970476705816073,-6.935064827534175,-16.043053644788195,3.60862319078134e+21,2.9760462510919183e+32,1.9267423608201815e-26,6.024180306740133e-15,176
280,8,-2.8407674917515875,-7.0914764599108455,-18.275794514801145,1.587824321492429e+21,2.3231031572195163e+32,9.786303380321815e-27,5.987098420107693e-17,178
280,9,-2.9226376037253017,-6.755884177841934,-22.68932626179267,4.780035546134736e+21,3.0209547140786862e+32,2.7331000576391495e-26,1.109338480734745e-13,181
281,0,-1.9686286231200738,-7.440096432886136,-17.929766419421306,4.6835495562064586e+21,4.7628752110973514e+32,7.493476183383326e-27,7.938821421421402e-17,189
281,1,-1.9946007473495584,-7.430496617389676,-16.7582482508791,2.1084499492490508e+21,4.530269087111126e+32,5.9357384671663e-28,1.3623313246705472e-14,192
281,2,-1.9689459553205504,-7.433244466825016,-17.055543989886765,7.995788240698328e+21,4.762846530134296e+32,2.686797582555047e-28,1.653145840404031e-14,190
281,3,-1.9085309000979893,-7.516080913260574,-27.344458083372306,3.2248561483179376e+21,5.469187301297902e+32,1.4712561518566067e-31,3.060249825550779e-13,193
281,4,-1.9903353504563566,-7.429428585702409,-23.407617917063064,2.893992141578046e+21,4.530255388354042e+32,1.2977082078252247e-26,1.1772546693685337e-13,191
281,5,-1.932833840174723,-7.5091009038771555,-17.977950402071833,1.9573895180567904e+21,5.1713599045614065e+32,1.1135147946604396e-27,1.9347490424255095e-14,193
281,6,-1.9837809032292841,-7.4540263790338335,-18.252085549590007,3.1389274373043383e+21,4.598892635038332e+32,7.836749150898616e-29,1.8012808093913313e-14,193
281,7,-3.0005152011399048,-7.007690811775305,-16.397569231554144,2.7746071823185273e+21,2.9410924738783565e+32,1.2306951712668872e-26,2.0714409343061237e-15,178
281,8,-2.8811981778336673,-6.829437320882302,-27.045789670232274,3.2676976102951674e+21,2.98696056257209e+32,1.8949812048518365e-30,1.4535411472451821e-13,182
281,9,-1.9510821386968287,-7.455792626752426,-18.81694885875249,4.552506722508519e+21,5.026827157771551e+32,6.963922921008157e-27,6.963156382006635e-17,191
282,0,-2.023415645927071,-7.34715350630631,-17.152827080009562,7.517877875791269e+21,4.197978740627866e+32,1.0891287547734252e-26,4.342941716304705e-15,193
282,1,-0.052198365822149886,-7.980472642961031,-15.461864366656952,2.0886551388063612e+21,1.5960352614289516e+33,2.4011683436710635e-25,3.808084652706193e-14,187
282,2,-1.9888405720124838,-7.410039589194023,-18.77370962468773,1.263838289901677e+21,4.5481036881999234e+32,5.014008225129661e-27,4.825573803565898e-17,195
282,3,-2.5026972704065105,-7.396768430906457,-15.670472108947532,3.7265993798487743e+21,4.493460152394929e+32,6.943424341027555e-28,5.907730270573922e-14,188
282,4,-1.9755273837715626,-7.460724615634726,-18.80320066067319,3.185267544083305e+21,4.687393968047293e+32,3.0505210881560115e-25,6.43068062424475e-14,190
282,5,-1.9886050500018622,-7.468150392031822,-24.078035916180433,5.611421355014364e+21,4.5481307336145275e+32,1.866968342881891e-28,1.987415894366985e-13,191
282,6,-2.364770602496398,-7.3763909950637405,-23.719080232793203,1.3146649670565718e+21,4.4934667879150694e+32,2.9478030082317985e-27,1.1287932108373085e-13,191
282,7,-2.006511456001995,-7.391597768135076,-17.79133715626898,1.314839326158042e+22,4.3648227684779984e+32,1.610390109624967e-26,1.0611285742953598e-16,190
282,8,-1.9353594108619236,-7.506542949637375,-17.849453688497185,8.731563591361162e+21,5.141490492160246e+32,9.547299917804964e-30,8.395204756545278e-15,194
282,9,-2.7720777963576007,-6.571943786548893,-15.64188427080407,5.105707313806817e+21,3.0155710817435788e+32,1.6317044011044984e-26,1.2232761965975487e-14,180
283,0,-1.9991889729036143,-7.381604162301982,-18.470704378575434,6.62032255943576e+20,4.4389126618381216e+32,1.556787306535352e-26,4.405259491298076e-14,196
283,1,-1.2020770459052252,-7.693820924012806,-26.67028000401624,4.1116491246340067e+21,1.22403783890317e+33,1.1903869205343464e-31,7.022150660395491e-13,192
283,2,-0.8884077213098922,-7.103840252640513,-20.64907663277294,3.114164843306671e+20,2.3341026761651014e+32,9.750179829833468e-28,2.201468367329613e-17,188
283,3,-1.8406096236526706,-7.565085576693637,-23.8575742118425,1.599985431549386e+22,6.394748560392148e+32,5.819084848930006e-29,1.9276084801811505e-13,193
283,4,-2.5812919562273935,-7.329129938249015,-16.117022828625483,1.4177426820155709e+22,5.7502567429538854e+32,1.4727409494308482e-27,5.744173615271479e-15,177
283,5,-0.4147965567376077,-8.412190559959544,-18.104841726034145,1.2755208932974024e+22,3.3714259965723454e+33,2.4673506244084035e-26,1.8387352238067826e-13,196
283,6,-3.3419406288082305,-6.388846360947443,-29.6418066411775,1.529225668252007e+21,1.390805168789728e+32,8.265719084280887e-33,2.2567364029941067e-13,182
283,7,-2.208542501773118,-7.4010081605650395,-15.8819136527101,2.5923184069470076e+21,4.5369398005634255e+32,5.89567477976473e-28,4.907849496433042e-14,192
283,8,-3.223980260303817,-6.623648198918497,-15.834397850213048,4.5059078346665735e+20,2.30822671791864e+32,6.968602014820311e-27,3.9068492269991425e-15,180
283,9,-2.589255663366001,-6.8588681947988,-15.790837993009962,6.793290447889163e+21,5.542906175703675e+32,3.647722808004413e-26,2.271734797380639e-14,182
284,0,-2.023396370164662,-7.352870026086663,-26.590879107540164,3.528416263715207e+21,4.198016244751472e+32,2.8092982797582023e-30,2.396239701157302e-13,193
284,1,-0.05219631993885331,-8.058859915960358,-27.616796910484588,1.2454615639966063e+21,1.5960517013586222e+33,1.3572331339551398e-31,1.1144535778301789e-12,187
284,2,-2.2518888409673075,-7.399867625236517,-23.00044091485217,7.570234034512064e+21,1.4404961143605627e+33,2.025866374919125e-27,3.2786524460791587e-13,180
284,3,-1.1741840774846657,-8.729560874068632,-17.32728750810124,1.1700867234037082e+18,1.263488968365025e+34,1.8716941931941486e-26,1.4866740217877892e-15,191
284,4,-0.24595065757373813,-7.859782740044526,-20.240112659813747,8.978563595369239e+21,1.024945455605724e+33,3.639592883239141e-26,2.1188348676265206e-13,194
284,5,-1.3786672792803614,-8.157963746634685,-26.565625157212963,1.1373452260804517e+22,1.8525358479664013e+33,4.525410659835355e-30,1.0627726746578185e-12,196
284,6,-3.326312955580903,-6.464398639414648,-17.837509068938004,1.776055206268343e+21,1.1549239452640872e+32,7.844477689331077e-28,4.5830809328410756e-17,178
284,7,-1.2221391922155147,-8.126321645218521,-26.164905955502864,3.1513315330468755e+22,2.572550780094877e+33,5.824986737978006e-31,1.0462966096648323e-12,185
284,8,1.0305186269749358,-9.135234336010413,-21.677378773326893,4.0958565366681006e+23,1.8016976680272949e+34,1.6485662692976982e-26,2.074724499712764e-16,206
284,9,-1.7137376323568987,-8.255849505617093,-20.00771032763305,3.5009009022966254e+23,1.0919995042401132e+34,2.9345825227955608e-30,8.642270596216484e-18,175
285,0,-2.0609407411405822,-7.364938597274405,-17.303599156775093,6.668237747493349e+21,3.850376199050165e+32,4.329593047460981e-27,1.3889062291606632e-14,192
285,1,-1.930611058648281,-7.48096705129374,-26.733095622762583,3.205131501356117e+21,5.1986267022910976e+32,4.097911578572089e-31,2.982385017862162e-13,191
285,2,-3.1736622448903598,-6.773856829350166,-16.332390753516812,3.5161144146320104e+20,1.4081186488757592e+32,4.277395184302923e-28,2.815636784696613e-15,183
285,3,0.17828445902407386,-8.41536166041167,-20.59944614304444,1.0244047817386685e+22,2.7139180824839645e+33,1.5209122256494446e-25,7.978320719723477e-13,198
285,4,0.17486931589879934,-8.327725256620813,-24.56794519077824,1.9478581779029207e+22,2.6921627799572317e+33,3.311105400287466e-30,1.5156608580994958e-12,192
285,5,-3.6665599256222396,-6.476091631385318,-28.654493696419543,4.9412109479799606e+20,1.8109129667050604e+32,2.5777888433180984e-32,1.2644324102916736e-13,180
285,6,1.7211897998695833,-9.691313419350978,-18.43240809411855,5.492159501482536e+23,9.47000050312528e+34,1.801863265715641e-27,3.616458810354225e-13,197
285,7,0.504972581928663,-10.156560001998754,-22.60196262411018,2.4404582969918018e+19,1.7698530006476745e+35,5.08497263061223e-33,5.6276788003077815e-11,198
285,8,0.5588642847382354,-10.107973760448953,-26.92580647155821,4.879296257154018e+19,1.6049839027019042e+35,3.366792267486789e-36,2.603114441622259e-10,194
285,9,-3.3360351718215053,-7.288031895175946,-14.897938680507984,1.0800957401836875e+22,3.8770084524110136e+33,1.1686858827343267e-27,1.54812637695052e-14,162
286,0,0.2665091340329495,-8.426575233373997,-16.80458386205471,4.616314841356841e+22,3.3192069852007024e+33,9.050394956391191e-29,7.108412367041572e-14,196
286,1,-3.835585362098438,-6.2077829491930805,-16.233449042273595,5.20725761620956e+20,1.3056272308243112e+32,1.982348942110609e-28,3.6132051308871675e-15,175
286,2,-3.4818263051271208,-6.038139708625318,-17.560293661299088,2.8156016045767308e+20,1.2724229728875648e+32,4.509643029917739e-26,1.0967656919229829e-16,179
286,3,-0.9720023642097948,-8.607202838745282,-25.28211659000422,9.373263405451547e+23,1.2928757015606232e+35,2.184164594951836e-29,7.414446320737744e-11,170
286,4,-3.5301778477068395,-6.510289821124106,-16.247913638373024,7.150614684008198e+20,1.8964875387975233e+32,1.9944725267223436e-27,1.1022870568898383e-14,181
286,5,-3.7744166431501958,-6.325775972051727,-16.35206745550821,4.351283150834307e+20,1.654621401382985e+32,1.9847420075199646e-26,6.268807555647189e-15,179
286,6,-0.13257996055135438,-9.377701583252124,-15.987184989402287,5.386299441079466e+18,3.2774416924995415e+34,3.362883694413467e-26,2.0904806870200533e-12,195
286,7,0.7280706862349469,-8.698872031014533,-27.378482597811796,1.025152117208511e+23,9.626677753833104e+33,1.8818082177160455e-31,1.5592869143593255e-11,196
286,8,-0.13474113615586203,-9.406776984380544,-16.06843240834805,2.5801343887322793e+18,3.269909063694801e+34,4.851118794297558e-26,1.2807902773201653e-12,198
286,9,0.03663507756941897,-8.698871903937414,-19.60928921123091,2.3458096722397368e+23,9.614571707244886e+33,1.75556062075831e-27,5.123754853681381e-16,196
287,0,-2.976285409489675,-7.667003981414575,-19.16844544941221,4.294338848727291e+20,1.9369330477847733e+33,1.0070242004798043e-28,1.3597193602300486e-17,183
287,1,-3.8290724417569524,-6.43669257947716,-15.817548762989443,6.851795100974492e+20,1.8300093507778557e+32,5.834400992271475e-26,2.628805942649514e-15,185
287,2,-2.5523308528587867,-7.223474097533467,-17.10900722733763,3.8713367035413623e+21,5.602082702903566e+32,8.1724972314773e-26,2.5761881626402407e-16,180
287,3,-2.6088397975475837,-7.236595582908329,-15.593017617832125,5.206039000880427e+21,5.486519782458311e+32,1.0082182518313241e-26,1.883252428855462e-14,183
287,4,-1.6960652164415757,-8.1855638674374,-15.711108808596999,2.537226608308448e+22,3.0802738598819617e+33,5.754592375288425e-29,6.088181541626012e-14,181
287,5,-2.1751006973727476,-7.243734627163931,-17.029710969562036,1.2192718509700662e+21,2.9681902436327666e+32,1.521625358852819e-26,1.8437064529588354e-15,196
287,6,-2.17406125648737,-7.252014728621671,-29.550106757618344,2.120817673963206e+21,2.968194837371557e+32,3.146225385045995e-33,3.845523551347452e-13,194
287,7,-0.6430871548957043,-8.831633463055415,-22.04475062982283,9.79675597303271e+21,1.0092877085992744e+34,1.4662565956043235e-24,3.8938240728634494e-12,194
287,8,-0.6752936270291089,-8.862464928555498,-17.746407589369625,4.89072125583363e+22,9.3858593485992e+33,3.9785210625434416e-27,1.5243805572294767e-15,200
287,9,1.2779318824907284,-9.248047476384784,-18.006184150564366,3.1483434864418836e+23,3.4049903788136564e+34,2.1224700487661207e-26,1.0425137052918814e-12,201
288,0,-2.558223954582828,-7.175572023068626,-29.16079007812035,3.4715845083110236e+21,5.113732272997757e+32,6.581470052134879e-32,8.294942580269109e-13,181
288,1,-0.4107967696126506,-7.644229756793336,-19.296073722951377,6.873881932318787e+21,6.990292207092097e+32,1.8709695106197e-26,3.687220228550813e-14,197
288,2,-0.2866243624843201,-7.8520706857937945,-18.96310862107441,1.7617558335880868e+22,9.302694677005371e+32,8.379154590526669e-27,4.341719995874902e-14,197
288,3,-1.7553959670425905,-7.74788839405777,-17.498487003454546,4.057401589252251e+22,2.2354485663549033e+33,8.17536068042476e-29,2.1927359342440647e-16,185
288,4,-1.866964756762495,-7.771951536206103,-15.939062441108327,3.945748508884732e+22,2.23543474188332e+33,3.7799162876392e-30,1.1892733225114782e-13,188
288,5,1.353708335598426,-9.3273477381944,-18.18716329683147,2.1166135120824868e+23,4.086992067247948e+34,8.974656955709604e-26,8.261054439811638e-14,203
288,6,-3.08389946912071,-6.60096381635786,-14.361803382492127,3.356741745867539e+21,1.6197287415471356e+33,4.534955407395687e-29,6.976375270829626e-14,179
288,7,-2.9581659293009333,-6.726998867841674,-14.501552519421676,1.8718718532008135e+22,1.7109451243819091e+33,3.329844570314149e-27,8.35664663955639e-14,178
288,8,3.9563763544134622,-8.614276297607356,-24.04682016797511,6.9201272567684475e+22,7.912762617377674e+33,2.663868696563944e-28,2.7464265127736825e-12,199
289,0,-3.0834439096306627,-7.050068608844524,-14.876336463937692,4.253319236389738e+21,1.6746479834070476e+33,2.2518811715073542e-27,1.907416976836248e-14,168
289,1,-0.3222864292601856,-7.808579595109454,-17.393201818040627,1.0324596043778005e+22,8.569519084164484e+32,1.701107108715984e-28,1.08436848754824e-14,197
289,2,-0.3432880941564007,-7.795860440911333,-27.99566833574853,2.2172833423645996e+21,8.164763956112899e+32,4.047299765393862e-31,5.701209191078791e-13,199
289,3,-1.9688694152309185,-7.7730391630425695,-14.956950876260656,4.899494619475143e+21,1.9343020863753392e+33,4.1524717620780233e-29,7.576912703759079e-14,183
289,4,-1.8740694059955545,-8.02786651643796,-17.251759450553898,1.863514027341812e+22,1.934302083497306e+33,1.823556628875577e-28,8.305314786707915e-16,182
289,5,-2.8525137885879266,-6.850205262028492,-14.597171074927129,8.14644945290596e+21,1.7292174557725153e+33,1.1742434450582131e-27,4.902232091930278e-14,172
289,6,-1.8843752301283156,-8.821250326949105,-14.625677694920562,2.770534539805644e+22,1.1750447981950398e+34,4.174182721117641e-27,3.804318008124554e-13,193
289,7,0.2031808592542425,-8.335432299505435,-18.370277702059223,8.459170776093565e+21,2.8738826297247105e+33,2.6022165233017188e-27,1.6290317700135158e-13,188
289,8,-0.7284238859460254,-8.752789488002115,-16.823103894323754,1.451626920572934e+22,8.29407207758614e+33,4.0249347254460485e-26,2.0066086398505193e-13,198
